label_path,audio_type,audio_path,file_id,occupation,channel,place,gender,age_range,experience,text,text_char_count,text_word_count_json,duration_ms_json,sampling_rate_json,file_size_json,audio_exists,error,channels,sample_width,sample_rate,frame_count,duration_sec,rms,mean_abs,dc_offset,peak,peak_dbfs,rms_dbfs,zero_crossing_rate,silence_ratio,frame_rms_mean,frame_rms_min,frame_rms_max,filler_counts_json,total_fillers,word_count,filler_ratio,stt_text,pronunciation_accuracy,wer,off_topic,off_topic_score,off_topic_reason
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121671.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_121671.wav,ckmk_q_bm_m_n_121671,BM,MOCK,ONLINE,MALE,45-54,NEW,지원자님께서 생각하시기에 자신의 노년은 어떤 모습이었으면 좋겠습니까 이상적인 노년의 모습을 말씀해 주시기 바랍니다,63,13,15380,16kHz,492238,True,,1,2,16000,246080,15.38,1198.553,574.36,-0.19,13382,-7.779,-28.736,0.185997,0.525358,703.614,0.0,5194.076,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121671.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_121671.wav,ckmk_a_bm_m_n_121671,BM,MOCK,ONLINE,MALE,45-54,NEW,노년의 모습은 누구나 병들고 늙고 힘이 없습니다. 그것은 다가올 미래이기 때문에 결국엔 팔십 대 구십 대 혹은 백 세 때 다가올 것이기 때문에 받아들이지 않을 수 없습니다. 하지만 중요한 것은 그때까지 그런 모습을 보일 때까지 내가 어떻게 생활하느냐 하는 것입니다. 가장 기본적인 것은 남에게 나 아닌 그 어떤 사람에게 의지해서는 안 됩니다. 물론 국가와 지방 자치 단체 또한 국가를 운영하는 주체들은 노인들에게 그리고 이미 사회에 공헌한 사람들에게 당연히 그 사람들이 잘 살 수 있도록 여러 가지 조치를 취하고 여러 가지 사회 복지적 행태를 해야 할 의무가 있습니다. 그런데 그것이 우리나라는 상당히 부족하기 때문에 개인적으로 준비해야 합니다. 노년의 나의 모습을 미리미리 예상하고 그것을 대비하는 데 노력과 금전적 노력을 아끼면 안 됩니다. 이제는 나의 늙은 모습은 내가 책임져야 한다고 생각합니다.,449,118,89840,16kHz,2874958,True,,1,2,16000,1437440,89.84,2043.154,988.796,-0.403,32378,-0.104,-24.103,0.112136,0.463268,1211.69,0.0,15146.54,"{""그"": 2}",2,118,0.0169,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121672.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_121672.wav,ckmk_q_bm_m_n_121672,BM,MOCK,ONLINE,MALE,45-54,NEW,조직이나 단체에서 주로 본인은 어떤 역할을 해 오셨죠,29,8,5780,16kHz,185038,True,,1,2,16000,92480,5.78,1875.327,720.931,-0.234,31340,-0.387,-24.847,0.109582,0.605536,921.645,0.0,9458.605,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121672.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_121672.wav,ckmk_a_bm_m_n_121672,BM,MOCK,ONLINE,MALE,45-54,NEW,다른 사람보다 저는 결단하고 판단하고 계획하고 실행하고 일거리를 나누어 주고 그것을 취합하고 그 일을 하고 있는 사람이 상황이 어떠한지 또 어려움은 무엇인지 내가 도와줄 수 있는 일은 무엇인지에 대해서 고민하는 역할을 많이 해 왔던 것 같습니다. 모든 일은 원래 하던 일 말고 다른 일이 생기면 다른 사람들은 모든 사람들은 다 싫어합니다. 하지만 회사의 입장에서는 새롭게 발생한 일이나 조금 더 부가가치를 생각할 수 있는 일을 포기할 수는 없습니다. 하지만 직원들은 일이 생기는 거를 것을 그다지 달가워하지 않습니다. 그랬을 때 직원들을 설득하고 이 일을 해낼 수 있는 사람이 당신이라는 믿음을 주고 그것을 해냈을 때 어떠한 인센티브를 줄 것인지 아니면 그 직원이 앞으로 이 회사에서 살아나가는 데 어떠한 도움을 줄 것인지에 대해서 아주 구체적으로 이야기하고 챙겨주는 거 이런 것이 저는 지도자의 역할이라고 생각합니다. 전체로 적으로 전체적으로 회사를 꾸려나갈 수는 없지만 팀이나 부서를 완벽하게 꾸려나갈 수 있는 역할을 저는 해 왔다고 생각합니다.,531,138,90340,16kHz,2890958,True,,1,2,16000,1445440,90.34,2343.257,1238.583,-0.172,29802,-0.824,-22.913,0.116358,0.381891,1508.955,0.0,12480.196,"{""이"": 2, ""그"": 2}",4,138,0.029,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121933.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_121933.wav,ckmk_q_bm_m_n_121933,BM,MOCK,ONLINE,MALE,45-54,NEW,우리 회사에 들어와 본인이 하고 싶은 업무가 있으실까요 만약 있으시다면 그 이유도 함께 말씀해 주세요,56,15,10420,16kHz,333518,True,,1,2,16000,166720,10.42,2501.479,1310.184,-0.623,24167,-2.645,-22.345,0.131743,0.399232,1605.324,0.0,9822.142,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121933.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_121933.wav,ckmk_a_bm_m_n_121933,BM,MOCK,ONLINE,MALE,45-54,NEW,제가 하고 싶은 업무는 전체 경영 지원 업무 중에서 모든 지원에 대한 상담과 더 나은 회사 생활을 위한 지원 업무를 해보고 싶습니다. 즉 일반적인 회사에서 일하는 것이 아니라 회사의 가장 소중한 자원은 직원이고 그 직원들이 힘에 부치고 어렵고 타 부서와의 관계나 같은 부서와의 부서 안에서의 여러 가지 문제 때문에 자신의 능력을 발휘하지 못하거나 아니면 떠나려고 하는 생각들 또한 아니면 부조리에 맞서서 생활하거나 아니면 불안 불합리한 것들에 대해서 혼자 고민을 하던 것들 이런 것들에 대해서 전체적으로 상담하고 함께 이야기 해 주어서 회사와 자기가 동등하고 함께 미래를 설계할 수 있다는 확신과 믿음감을 줄 수 있는 마음을 심어줄 수 있도록 노력하는 그런 상담하는 업무를 해보고 싶습니다.,386,103,90960,16kHz,2910798,True,,1,2,16000,1455360,90.96,2143.596,1107.943,-0.367,31363,-0.381,-23.686,0.106187,0.434037,1358.873,0.0,11800.032,"{""그"": 1}",1,103,0.0097,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121940.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_121940.wav,ckmk_q_bm_m_n_121940,BM,MOCK,ONLINE,MALE,45-54,NEW,지원자님의 단점이 있다면 그 단점에 대해서 말씀을 좀 해주시구요 어 그럼 그 단점을 보완하기 위해서 하신 노력이 있다면 함께 말씀해 주시겠습니까,80,21,20240,16kHz,647758,True,,1,2,16000,323840,20.24,1471.363,822.799,0.484,13583,-7.649,-26.955,0.084814,0.423913,1000.723,0.0,6930.36,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121940.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_121940.wav,ckmk_a_bm_m_n_121940,BM,MOCK,ONLINE,MALE,45-54,NEW,저는 저의 생각을 바꾸려고 하지 않는 습성이 있습니다. 한 번 결정하면 계속해서 밀어붙이거나 한 번 생각한 나의 가치관들에 대해서는 바꾸려고 하지 않습니다. 가치관의 문제를 논하는 것은 아니지만 제가 사소하게라도 결정한 부분들은 어지간하면 바꾸지 않고 그대로 밀고 나가고자 하는 인간이 가지고 있는 연속성에 대한 기본적 욕구가 저한테 있는 것 같습니다. 좋은 면이기도 하지만 이러한 면은 다른 사람들을 힘들게 하거나 아니면 꼭 재울 수도 있습니다. 어떤 상황에서는 나의 잘못된 판단을 바르게 빠르게 빠르게 시인하고 인정하고 다른 사람들한테 함께 가자고 다시 한 번 손을 내미는 그런 역할도 필요한 것 같습니다. 그런 것이 아니라 한 번 결정한 것은 바꾸지 않겠다는 아집이 많이 있어서 주위 사람들이 힘들어 하는 것 같습니다. 그래서 저는 많은 대화를 통해서 저의 생각이 잘못된 것을 지적해 주는 사람들을 옆에 두려고 합니다.,461,120,90960,16kHz,2910798,True,,1,2,16000,1455360,90.96,1833.709,957.687,-0.389,26802,-1.746,-25.042,0.11618,0.426121,1173.004,0.0,11310.028,{},0,120,0.0,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121941.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_121941.wav,ckmk_q_bm_m_n_121941,BM,MOCK,ONLINE,MALE,45-54,NEW,우선 오늘 면접 준비하느라 정말 고생 많이 하셨을 텐데요 지원자님께서는 어떤 방식으로 면접을 준비하셨는지 답변해 주실 수 있나요,71,18,10780,16kHz,345038,True,,1,2,16000,172480,10.78,2351.916,1268.71,-0.302,18949,-4.757,-22.881,0.119041,0.330241,1554.96,0.0,9864.283,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121941.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_121941.wav,ckmk_a_bm_m_n_121941,BM,MOCK,ONLINE,MALE,45-54,NEW,일단 면접을 본다는 건 면접에 통과해서 이 회사에서 함께 일을 하고 싶다는 것이 전제되어 있습니다. 제가 이 회사 뿐만 아니라 다른 회사에도 면접을 보고 열심히 하겠다고 당연히 이야기를 했습니다. 그러기 위해서는 어떠한 회사가 아니라 내가 이러이러한 부분 분야에 내가 잘 할 잘 할 수 있는 분야에 대해서 저를 어필하고 또 개인적으로는 어떠어떠한 마음가짐과 어떠 어떠한 생각으로 회사를 다니겠노라고 저의 마음을 아주 그대로 전달하는 능력이 필요한 것 같습니다. 저의 마음을 백 저의 마음은 백을 전달하고 싶지만 면접관님이 오십 밖에 받아들이지 않는다면 그것은 실패한 면접이라고 저는 생각합니다. 그래서 아무도 없는 산에 가서 연습도 했고요. 이러이러한 음 돌발적인 질문들 같은 걸 예상해서 나름 답변 서를 써서 읽고 연습하고 했던 노력도 했습니다. 저의 마음을 잘 전달하려고 하는 구체적이고 실질적인 노력을 해 왔습니다.,459,118,91250,16kHz,2920078,True,,1,2,16000,1460000,91.25,2386.822,1234.53,-0.549,32767,-0.0,-22.753,0.103889,0.415954,1498.57,0.0,14183.359,"{""음"": 1, ""이"": 2}",3,118,0.0254,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121942.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_121942.wav,ckmk_q_bm_m_n_121942,BM,MOCK,ONLINE,MALE,45-54,NEW,지원자분에게 질문 하나 하겠습니다 만약에 같은 상품이고 조건이 다 같은데 다른 지점에서 상품 가격을 낮춘다면 지원자께서는 어떻게 대처하시겠습니까,80,18,16090,16kHz,514958,True,,1,2,16000,257440,16.09,4307.34,2499.419,1.273,30093,-0.74,-17.625,0.149309,0.334161,3129.955,0.0,12715.768,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_121942.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_121942.wav,ckmk_a_bm_m_n_121942,BM,MOCK,ONLINE,MALE,45-54,NEW,상품의 가격은 수요와 공급의 법칙으로만 이루어지지는 않는다고 생각합니다. 그것이 가장 잘 나타나는 것이 명품입니다. 명품의 가격이 그 만큼 책정되어 질 수 있는 여러 가지 수고스러움들이 그 안에 들어가 있는가 저는 그렇지는 않다고 생각합니다. 그런 것처럼 똑같은 상품이 지역이나 상황에 따라서 다른 가격에 의해서 판매되고 있다는 것은 당연히 그럴 수 있다라고 생각합니다. 그런데 모든 조건이 똑같고 그 지역만 달라서 상품의 가격 즉 우리 회사가 생산해 내는 상품이 상품의 가격이 다르다면 그것은 왜 그런지 조사해 보고 연구해 봐 봐야 합니다. 그것이 높은 쪽에서 가격이 인정이 된다면 그것은 충분히 마케팅 전략으로 이용할 수 있다고 생각합니다. 하지만 낮은 쪽으로 자꾸 수렴될려고 하는 경향이 있다면 우리는 조금 더 정직하게 확 물건을 팔아야 할 의무가 있다고 생각합니다.,432,111,90240,16kHz,2887758,True,,1,2,16000,1443840,90.24,2071.471,1065.603,-0.715,27313,-1.582,-23.983,0.107803,0.435727,1299.187,0.0,12779.25,"{""그"": 3}",3,111,0.027,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122243.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_122243.wav,ckmk_q_bm_m_n_122243,BM,MOCK,ONLINE,MALE,45-54,NEW,지원자님이 다른 사람이 생각하는 지원자님의 장단점은 뭐라고 생각하시나요 이유와 함께 말씀해 주세요,54,12,9340,16kHz,298958,True,,1,2,16000,149440,9.34,1484.012,978.816,-0.389,7239,-13.115,-26.88,0.085493,0.286938,1136.397,0.0,4078.095,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122243.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_122243.wav,ckmk_a_bm_m_n_122243,BM,MOCK,ONLINE,MALE,45-54,NEW,저는 판단이 빠릅니다. 문제가 생겼을 때 어떻게 해야 하는지 또 그 문제를 해결하는데 나의 역할은 어떠한 것인지 어떠한 사람들이 어떠한 역할을 해야 되는지 빨리 결정하고 빨리 분배합니다. 시간이 많은 일들은 촉박하게 하지 않아도 되지만 시간이 급박한 일들은 빨리 결정하고 빨리 판단해서 분배해야 합니다. 그랬을 때 결정하지 못하고 고민하고 고민하고 고민하면 시간은 자꾸만 흘러가고 그 누구도 그 문제를 해결하려고 나서지 않습니다. 그와 반대로 나의 결정이 저 개인의 생각이나 판단에 의해서 되는 경우들이 많습니다. 많은 사람들의 의견을 듣거나 아니면 조율하거나 아니면 정보를 찾아보거나 이런 것보다는 제가 살아왔던 삶의 방식 직관 혹은 제가 가지고 있는 정보로 판단하고 행동합니다. 동전의 양면처럼 장단점이 맞물려 있습니다. 너무나 고민이 되는 상황입니다.,423,104,90470,16kHz,2895118,True,,1,2,16000,1447520,90.47,1891.702,936.085,-0.413,29800,-0.825,-24.772,0.099899,0.464412,1140.371,0.0,16880.396,"{""그"": 3}",3,104,0.0288,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122246.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_122246.wav,ckmk_q_bm_m_n_122246,BM,MOCK,ONLINE,MALE,45-54,NEW,일을 하다 보면 업무량이 과도하게 많아질 수도 있는데요 그렇게 잘 버틸 자신이 있으십니까,49,13,10850,16kHz,347278,True,,1,2,16000,173600,10.85,2869.105,1442.267,-0.065,32571,-0.052,-21.154,0.11583,0.423573,1787.971,0.0,11851.172,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122246.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_122246.wav,ckmk_a_bm_m_n_122246,BM,MOCK,ONLINE,MALE,45-54,NEW,과도한 업무량은 다르게 보면 인간이 살면서 많은 사람들과 접촉하면서 내가 가지게 되는 아주 많은 나만의 과제 혹은 의무가 늘어나는 것이라고도 할 수 있습니다. 나의 업무가 늘어나고 나의 업무가 과도해지는 것은 주로 상사나 동기들의 영향이 있기 때문일 것입니다. 그랬을 때 저는 동기들 동등한 입장의 사원들이라면 팀원들이라면 그것에 대해서 적극적으로 이야기하고 함께 나누자고 바로 이야기하고 싶습니다. 하지만 팀장이나 회사 차원에서 그것을 저한테 요구한다면 저는 이유가 무엇인지 고민해 보겠습니다. 나를 시험해 보는 것인지 아니면 절대적 이 일의 양이 많아서 나한테 내린 것인지 과도한 것을 실험하면서 내가 어떻게 판단하고 행동하는 건지 살펴볼려고 하는 것인지 여러 가지를 고민해서 열심히 일을 할 생각입니다.,396,97,88620,16kHz,2835918,True,,1,2,16000,1417920,88.62,1973.7,1002.025,-0.645,32358,-0.109,-24.403,0.100102,0.437147,1223.702,0.0,15335.366,"{""이"": 1}",1,97,0.0103,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122252.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_122252.wav,ckmk_q_bm_m_n_122252,BM,MOCK,ONLINE,MALE,45-54,NEW,배달에 민족을 사용하시면서 서비스 면에서 아쉬웠던 부분이 있으십니까 있었다면 무엇이었는지 구체적으로 말씀해 주시기 바랍니다,68,14,15900,16kHz,508878,True,,1,2,16000,254400,15.9,2343.471,1084.401,-0.087,31906,-0.232,-22.912,0.162949,0.472956,1314.52,0.0,12412.263,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122252.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_122252.wav,ckmk_a_bm_m_n_122252,BM,MOCK,ONLINE,MALE,45-54,NEW,어차피 배달의민족은 서비스와 재화 중에서 특히 재화 우리가 많이 사용하고 있는 음식을 배달해 주는 서비스입니다. 배달에 가장 중요한 것은 재화가 이쪽에서 파는 사람과 저쪽에서 받는 사람이 존재하지 않으면 배달은 존재할 수 없습니다. 그런데 이제는 배달이 무언가 다른 것들을 창출해내고 배달이 손쉽게 먹을 수 있는 것들을 광고하면서 기존에 가졌던 시스템들을 무능화시키고 있습니다. 이제는 배달에 들어가는 돈과 물건을 사는 물건을 사는 사는 돈이 별 차이가 없을 때도 있습니다. 배달은 특히 아주 상황이 어려운 노동자들이 일을 합니다. 그 노동자들이 생활해 나가는 것은 중요하지만 그 노동자들이 가져가야 될 것들에 대해서 또 기본적 권리에 대해서 배달의민족이 조금 더 신경 써서 챙겨주어야 한다고 생각합니다.,394,98,89820,16kHz,2874318,True,,1,2,16000,1437120,89.82,1923.751,917.336,-0.595,27453,-1.537,-24.626,0.115661,0.498775,1120.998,0.0,12291.249,"{""그"": 2}",2,98,0.0204,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122393.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_122393.wav,ckmk_q_bm_m_n_122393,BM,MOCK,ONLINE,MALE,45-54,NEW,지원자분들께 문제 드리겠습니다 본인이 창의적으로 어떤 문제를 해결하신 경험이 있으신가요 만약에 그것을 하셨다면 어 어떻게 해결을 하셨는지 그 과정은 최대하게 자세하게 저에게 설명해 주시기 바랍니다,109,25,18800,16kHz,601678,True,,1,2,16000,300800,18.8,1857.997,1046.606,-0.302,21549,-3.64,-24.928,0.098744,0.389362,1245.001,0.0,9757.735,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122393.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_122393.wav,ckmk_a_bm_m_n_122393,BM,MOCK,ONLINE,MALE,45-54,NEW,제가 창의적으로 문제를 해결하는 경험은 서울시 공감 나눔 축제가 있었습니다. 하루에 걸쳐서 서울시에 거주하고 있는 장애인들과 비장애인들이 함께 축제 형태로 의견도 나누고 정보도 나누고 같이 식사도 하고 함께 하루를 즐기는 행사를 맡게 되었습니다. 그랬을 때 중요한 건 처음에는 장애인 당사자들이 참여를 많이 하지 않을 것이라 판단해서 비장애인 중심으로 문제를 해결하려고 했습니다. 하지만 장애인들에게 무엇인가 그들이 할 수 있는 일을 주고 부스를 주고 몽골 텐트를 갖고자 하는 사람들한테 나눠주면서 그 속에서 무언가를 하고 싶은 대로 진행하라고 제가 요구했을 때 그리고 그런 자유를 주었을 때 그들이 너무나 많은 것들을 해냈습니다. 그것이 저는 창의라고 생각합니다. 창의력을 발현할 수 있도록 장을 열어주는 것 그렇게 하면 누구나 다 자기의 창의성을 발현하고 표현 표현해 낼 수 있습니다. 그런 경험이 있었습니다.,455,114,90880,16kHz,2908238,True,,1,2,16000,1454080,90.88,2136.184,1120.775,-0.506,31166,-0.435,-23.716,0.121711,0.4375,1376.915,0.0,13903.565,"{""그"": 1}",1,114,0.0088,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122394.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_122394.wav,ckmk_q_bm_m_n_122394,BM,MOCK,ONLINE,MALE,45-54,NEW,우리 회사가 지금 해외 시장을 많이 공략할려고 노력을 하고 있는데요 어디로 진출하는 게 좋다고 생각하는지 궁금하구요 그리고 그 나라를 진출해야 되는 이유에 대해서도 본인이 의견을 한번 말씀을 해 보시죠,112,29,20500,16kHz,656078,True,,1,2,16000,328000,20.5,2196.17,1167.831,-0.164,23047,-3.057,-23.476,0.106952,0.362927,1417.255,0.0,10521.271,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122394.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_122394.wav,ckmk_a_bm_m_n_122394,BM,MOCK,ONLINE,MALE,45-54,NEW,회사가 외국으로 진출한다면 무엇보다도 중동 지역으로 진출하는 것이 맞다고 생각합니다. 중동지역은 석유로 석유로 인한 많은 부를 가지고 있음에도 불구하고 정치적으로나 역사적으로 또 종교적으로 가지고 있는 한계가 뚜렷합니다. 그들이 아무리 개방을 많이 하고 있다고 해도 아직까지 그들이 개방한 것은 그리 많다고 생각하지 않습니다. 우리는 먼저 그들의 마음을 얻고 그들의 종교를 이해하고 그들의 역사와 우리가 함께 할 수 있다는 신념을 보여주면서 빗장을 걸어 걷어내고 함께 손잡을 수 있다는 확신을 주어야 합니다. 그렇게 한다면 중동 지역은 지금보다 훨씬 더 많은 것을 개방할 것이고 우리와 함께 할 것입니다. 사우디아라비아나 이라크 아랍에미레이트 등등등 중동의 국가들은 우리가 전략적으로 함께 해야 할 아주 중요한 국가라고 생각합니다.,409,99,90290,16kHz,2889358,True,,1,2,16000,1444640,90.29,1746.993,868.298,-0.477,29296,-0.973,-25.463,0.10623,0.473754,1055.882,0.0,17015.725,{},0,99,0.0,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122400.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_122400.wav,ckmk_q_bm_m_n_122400,BM,MOCK,ONLINE,MALE,45-54,NEW,시간이 촉박한 상황이 생기면 어떻게 면접자님은 시간 관리를 하십니까 우리 지원자님에 시간 관리법에 대해 궁금합니다,63,15,15200,16kHz,486478,True,,1,2,16000,243200,15.2,1306.104,697.343,0.001,12902,-8.096,-27.989,0.133644,0.447368,854.71,0.0,4852.294,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_122400.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_a_bm_m_n_122400.wav,ckmk_a_bm_m_n_122400,BM,MOCK,ONLINE,MALE,45-54,NEW,시간은 계속 흘러가는 것이 기본입니다. 물리적으로 그것을 표현해 낼 길은 그다지 많지 않지만 일반적으로 우리가 사회생활을 하면서 시간은 흘러간다고 이야기할 수 있습니다. 그렇다면 시간은 누구나 다 효율적이고 잘 사용하기를 원합니다. 근데 중요한 것은 힘들고 어려운 일이 생기면 갑작스럽게 사고에 정체가 옵니다. 그럴 때 중요한 것은 한 타임 쉬는 것입니다. 십 초 이십 초 쉬면서 지금 내가 무엇을 처리해야 하는지 도대체 지금은 내가 누구를 만나야 하는지 도대체 지금 어디를 가야 하는지를 바로 생각해야 됩니다. 그런데 아무 정신이 없으면 도저히 떠오르지 않고 나중에 판단해 보면 이상한 결정을 내리게 되어 있습니다. 호흡을 크게 몇 번 하고 다시 모든 것들을 손바닥에 내려놓고 다시 고민해 봤자 시간 오 분 입니다. 그 오 분은 반드시 이용하고 활용해야 합니다. 그렇지 않으면 오 분이 아니라 오 개월 오 년의 시간이 허비되기 때문입니다. 오 분이 중요합니다.,482,127,90580,16kHz,2898638,True,,1,2,16000,1449280,90.58,2128.28,1059.02,-0.77,32393,-0.1,-23.748,0.116603,0.433429,1284.978,0.0,16697.0,"{""그"": 1}",1,127,0.0079,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\01.Management\Male\New\ckmk_d_bm_m_n_123823.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\01.Management\Male\New\ckmk_q_bm_m_n_123823.wav,ckmk_q_bm_m_n_123823,BM,MOCK,ONLINE,MALE,45-54,NEW,평소에 개인 작업을 많이 하시는 편인가요 그렇다면 그렇게 할 수 있는 원동력은 무엇이라고 생각하는지 이야기해 주실 수 있으세요,70,18,15350,16kHz,491278,True,,1,2,16000,245600,15.35,2525.871,1057.122,0.047,28944,-1.078,-22.261,0.097175,0.56901,1283.638,0.0,15390.316,,,,,,,,,,
